# Cosima universal isotope store
# VN is followed by the volume name in which the isotope was produced
# RP is followed by the isotope ID (1000*Z+A), the excitation in keV, and a value (e.g. the number of produced isotopes, activation in Bq)

TT 0

VN AllArgon
RP 3008       0.00   5.77564e-01
RP 4008       0.00   5.77564e-01
RP 6011       0.00   5.77564e-01
RP 6014       0.00   1.40457e-04
RP 10023       0.00   1.15513e+00
RP 11022       0.00   4.05102e-01
RP 11024       0.00   1.15513e+00
RP 13025       0.00   5.77564e-01
RP 13026       0.00   1.11667e-06
RP 13028       0.00   2.31026e+00
RP 13029       0.00   5.77564e-01
RP 13030       0.00   5.77564e-01
RP 13033       0.00   5.77564e-01
RP 14031       0.00   3.46538e+00
RP 14032       0.00   1.30530e-02
RP 14033       0.00   1.15513e+00
RP 14034       0.00   5.77564e-01
RP 14035       0.00   5.77564e-01
RP 15030       0.00   9.24102e+00
RP 15032       0.00   1.21412e+01
RP 15033       0.00   7.50799e+00
RP 15034       0.00   7.50833e+00
RP 15035       0.00   4.04295e+00
RP 15036       0.00   5.77564e-01
RP 15037       0.00   5.77564e-01
RP 16035       0.00   2.01912e+01
RP 16037       0.00   5.19808e+00
RP 16038       0.00   4.62051e+00
RP 16039       0.00   5.77564e-01
RP 17033       0.00   5.77564e-01
RP 17034       0.00   1.15513e+00
RP 17036       0.00   4.78318e-05
RP 17038       0.00   2.94558e+01
RP 17039       0.00   3.06109e+01
RP 17040       0.00   4.04295e+00
RP 18037       0.00   8.65719e+00
RP 18039       0.00   3.40347e-01
RP 18041       0.00   1.15513e+00
RP 19037       0.00   5.77564e-01
RP 19038       0.00   5.77564e-01
RP 19040       0.00   1.92464e-09
VN Vessel
RP 2006       0.00   2.88782e+00
RP 2008       0.00   5.77564e-01
RP 3008       0.00   1.27064e+01
RP 3009       0.00   1.15513e+00
RP 4007       0.00   2.06137e+01
RP 4008       0.00   1.32840e+01
RP 4010       0.00   7.42326e-06
RP 5009       0.00   5.77561e-01
RP 5012       0.00   9.24102e+00
RP 6009       0.00   5.77564e-01
RP 6010       0.00   8.08590e+00
RP 6011       0.00   6.87301e+01

EN
